Date,Open,High,Low,Close
30-Dec-19,1913.61,1922.96,1907.91,1914.47
31-Dec-19,1917.81,1933.81,1913.21,1926.25
01-Jan-20,1932.87,1964.13,1927.38,1960.6
02-Jan-20,1962.51,1981.33,1953.67,1974.89
03-Jan-20,1985.35,1985.43,1947.62,1951.18
06-Jan-20,1949.98,1949.98,1907.34,1926.58
07-Jan-20,1928.96,1949.71,1928.96,1937.35
08-Jan-20,1935.69,1935.69,1905.36,1926.51
09-Jan-20,1931.55,1951.23,1931.55,1944.78
10-Jan-20,1945.49,1966.02,1941.23,1952.54
13-Jan-20,1964.05,1974.51,1955.98,1972.87
14-Jan-20,1978.9,1988.35,1973.08,1985.98
15-Jan-20,1991.78,1996.06,1974.13,1990.79
16-Jan-20,2000.29,2000.29,1986.99,1991.94
17-Jan-20,1992.11,2007.76,1981.57,2004.01
20-Jan-20,2017.4,2057.4,2005.96,2010.19
21-Jan-20,2012.81,2013.55,1979.52,1980.73
22-Jan-20,1965.97,1974.59,1935.69,1952.01
23-Jan-20,1954.39,1989.55,1946.32,1970.97
24-Jan-20,1955.15,1989.95,1948.67,1977.53
27-Jan-20,1978.73,1978.73,1944.11,1948.34
28-Jan-20,1950.91,1952.95,1920.06,1925.02
29-Jan-20,1926.41,1953.23,1926.41,1939.48
30-Jan-20,1943.32,1944.78,1918.09,1934.26
31-Jan-20,1935.06,1939.49,1892.31,1899.25
01-Feb-20,1894.93,1895.93,1828.28,1842.47
03-Feb-20,1854.54,1867.69,1810.39,1861.24
04-Feb-20,1866.31,1904.43,1863.56,1901.69
05-Feb-20,1909.57,1918.66,1890.5,1897.72
06-Feb-20,1898.67,1913.65,1893.49,1911.77
07-Feb-20,1918.23,1924.22,1909.77,1919.48
10-Feb-20,1930.19,1930.27,1877.62,1887.53
11-Feb-20,1899.12,1922.4,1895.57,1915.86
12-Feb-20,1915.09,1929.32,1895.37,1897.49
13-Feb-20,1900.61,1909.05,1888.54,1895.59
14-Feb-20,1898.87,1903.94,1845.52,1851.73
17-Feb-20,1851.5,1857.5,1807.38,1819.23
18-Feb-20,1809.98,1815.16,1760.58,1807.86
19-Feb-20,1832.3,1845.14,1810.22,1835.33
20-Feb-20,1833.98,1848.3,1828.29,1841.66
24-Feb-20,1842.31,1842.31,1805.21,1809.85
25-Feb-20,1819.51,1829.47,1804.58,1807.52
26-Feb-20,1805.96,1805.96,1769.27,1776.84
27-Feb-20,1786.92,1787.03,1739.2,1770.57
28-Feb-20,1748.57,1748.57,1706.49,1716.78
02-Mar-20,1746.28,1765.5,1688.44,1704.03
03-Mar-20,1711.18,1784.7,1711.18,1772.05
04-Mar-20,1769.9,1779.93,1745.34,1768.26
05-Mar-20,1770.14,1787.07,1758.57,1765.16
06-Mar-20,1739.47,1739.47,1697.23,1721.13
09-Mar-20,1715.52,1715.52,1618.45,1643.94
11-Mar-20,1651.63,1669.18,1630.19,1643.62
12-Mar-20,1617.34,1617.34,1496.27,1505.09
13-Mar-20,1455.29,1565.25,1340.57,1551.15
16-Mar-20,1538.46,1538.46,1435.35,1449.8
17-Mar-20,1445.91,1524.52,1425.79,1442.78
18-Mar-20,1470.77,1470.77,1284.97,1348.5
19-Mar-20,1333.82,1371.07,1297.46,1332.5
20-Mar-20,1345.92,1411.81,1337.72,1398.37
23-Mar-20,1297.29,1328.75,1275.07,1290.65
24-Mar-20,1315.77,1331.68,1281.42,1295.68
25-Mar-20,1295.41,1338.81,1286.73,1321.68
26-Mar-20,1346.32,1375.13,1311.62,1362.5
27-Mar-20,1382.22,1405.74,1360.84,1365.91
30-Mar-20,1359.83,1359.83,1321.79,1344.84
31-Mar-20,1372.88,1385.93,1353.07,1377.95
01-Apr-20,1384.67,1385.15,1334.54,1339.01
03-Apr-20,1357.25,1357.25,1327.78,1331.16
07-Apr-20,1356.93,1378.48,1349.48,1372.79
08-Apr-20,1389.14,1422.88,1360.03,1394.6
09-Apr-20,1418.94,1443.18,1406.55,1433.06
13-Apr-20,1441.91,1442.17,1402.34,1433.87
15-Apr-20,1444.61,1489.8,1436.28,1440.9
16-Apr-20,1436.18,1490.85,1422.67,1481.91
17-Apr-20,1520.88,1547.63,1501.35,1504.56
20-Apr-20,1529.37,1529.37,1485.8,1519
21-Apr-20,1506.21,1506.21,1481.83,1486.6
22-Apr-20,1479.97,1489.76,1455.65,1487.16
23-Apr-20,1495.09,1495.09,1465.88,1469
24-Apr-20,1470.56,1479.4,1442.23,1450.43
27-Apr-20,1464.83,1465.52,1444.18,1445.9
28-Apr-20,1447.5,1452.16,1427.66,1433.41
29-Apr-20,1452.63,1461.79,1440.63,1442.94
30-Apr-20,1463.88,1500.28,1449.38,1490.51
04-May-20,1469.72,1469.72,1439.53,1447
05-May-20,1461.71,1485.88,1456.93,1465.32
06-May-20,1481.87,1486.3,1458.01,1475.48
07-May-20,1481.58,1481.58,1435.6,1439.03
08-May-20,1455.85,1456.2,1400.15,1404.56
11-May-20,1418.59,1424.56,1392.39,1397.7
12-May-20,1397.41,1440.07,1388.68,1430.27
13-May-20,1498.19,1498.36,1449.8,1468.36
14-May-20,1466.98,1467.09,1430.16,1435.83
15-May-20,1444.31,1447.04,1428.3,1443.62
18-May-20,1450.03,1450.57,1394.46,1398.97
19-May-20,1405.44,1435.22,1398.25,1430.64
20-May-20,1420.28,1449.96,1419.68,1443.4
21-May-20,1445.58,1446.78,1421.79,1426.41
22-May-20,1422.83,1422.83,1397.68,1417.77
26-May-20,1415.26,1447.17,1413.26,1444.03
27-May-20,1448.59,1458.17,1429.27,1454.04
28-May-20,1464.96,1472.14,1458.43,1469.94
29-May-20,1471.31,1486.92,1458.21,1481.53
01-Jun-20,1502.06,1514.93,1494.58,1510.38
02-Jun-20,1524.16,1542.62,1507.16,1531.91
03-Jun-20,1549.01,1549.36,1513.15,1518.9
04-Jun-20,1517.85,1535.25,1505.69,1532.2
05-Jun-20,1535.57,1575.74,1523.66,1569.13
08-Jun-20,1599.02,1599.48,1564.36,1569.78
09-Jun-20,1578.26,1580.78,1556.06,1562.24
10-Jun-20,1566.97,1574.3,1555.02,1565.27
11-Jun-20,1566.42,1594.15,1552.45,1554.12
12-Jun-20,1521.56,1549.54,1503.11,1544.27
15-Jun-20,1542.41,1542.48,1502.86,1509.16
16-Jun-20,1527.26,1534.12,1490,1499.25
17-Jun-20,1492.77,1498.36,1478.12,1483.5
18-Jun-20,1488.04,1527.56,1485.06,1520.32
19-Jun-20,1526.47,1548,1522.14,1544.87
22-Jun-20,1573.08,1591.59,1559.04,1587.72
23-Jun-20,1605.14,1658.98,1601.2,1655.01
24-Jun-20,1674.31,1677.83,1607.27,1613.21
25-Jun-20,1596.83,1629.1,1589.83,1612
26-Jun-20,1622.17,1622.56,1603.61,1616.62
29-Jun-20,1613.04,1613.33,1585.11,1587.64
30-Jun-20,1595.22,1600.26,1570.89,1574.86
01-Jul-20,1561.96,1563.74,1546.99,1559.29
02-Jul-20,1570.73,1583.93,1563.84,1579.73
03-Jul-20,1591,1611.02,1586.82,1607.02
06-Jul-20,1626.51,1633.06,1608.88,1630.59
07-Jul-20,1641.17,1641.17,1602.31,1611.94
08-Jul-20,1617.5,1618.51,1581.51,1584.71
09-Jul-20,1586.29,1593.05,1577.62,1579.3
10-Jul-20,1570.23,1575.74,1556.58,1568.85
13-Jul-20,1575.26,1587.72,1555.84,1559.67
14-Jul-20,1560.59,1560.59,1516.02,1516.86
15-Jul-20,1522,1539.84,1513.86,1516.46
16-Jul-20,1524.38,1524.38,1488.42,1501.87
17-Jul-20,1506.56,1522.02,1502.98,1517.99
20-Jul-20,1526.07,1531.93,1513.38,1514.89
21-Jul-20,1523.61,1547.55,1519.02,1544.63
22-Jul-20,1545.42,1582.19,1540.52,1563.48
23-Jul-20,1555.17,1572.79,1555.06,1564.56
24-Jul-20,1553.8,1562.63,1544.16,1556.07
27-Jul-20,1560.88,1561.7,1532.75,1541.69
28-Jul-20,1547.93,1557.91,1533.11,1554.82
29-Jul-20,1550.51,1574.04,1547.7,1557.01
30-Jul-20,1560.61,1566.74,1525.23,1533.32
31-Jul-20,1537.75,1541.69,1530.46,1538.93
03-Aug-20,1536.66,1542.38,1521.91,1527.65
04-Aug-20,1530.07,1539.15,1526.62,1537.52
05-Aug-20,1544.12,1544.47,1527.52,1530.13
06-Aug-20,1535.27,1543.6,1526.82,1528.77
07-Aug-20,1535.17,1552.44,1530.75,1547.24
10-Aug-20,1567.12,1572.73,1560.35,1567.04
11-Aug-20,1572.21,1588.68,1562.98,1564.91
12-Aug-20,1570.07,1579.19,1555.69,1575.42
13-Aug-20,1582.01,1588.01,1572.3,1583.57
14-Aug-20,1591.25,1602.86,1565.84,1578.11
17-Aug-20,1594.34,1633.85,1588.68,1624.86
18-Aug-20,1636.84,1639.8,1619.37,1625.02
19-Aug-20,1632.87,1646.86,1625.84,1628.36
20-Aug-20,1627.65,1710.17,1619.89,1695.15
21-Aug-20,1719.36,1761.66,1714.32,1743.17
24-Aug-20,1753.52,1766.25,1735.69,1744.21
25-Aug-20,1760.39,1762.72,1729.81,1740.38
26-Aug-20,1747.18,1756.3,1733.68,1739.54
27-Aug-20,1755.45,1756.44,1730.12,1733.26
28-Aug-20,1744.69,1758.42,1734.05,1735.61
31-Aug-20,1752.25,1759.06,1664.45,1669.87
01-Sep-20,1676.47,1719.65,1675.4,1712.58
02-Sep-20,1713.7,1744.26,1703.16,1739.9
03-Sep-20,1746.42,1752.11,1733.83,1741.59
04-Sep-20,1709.95,1719.49,1692.91,1696.56
07-Sep-20,1692.52,1698.49,1667.32,1691.68
08-Sep-20,1692.73,1699.81,1667.52,1670
09-Sep-20,1663.9,1682.5,1644.33,1675.3
10-Sep-20,1702.4,1702.4,1667.65,1685.21
11-Sep-20,1705.03,1705.03,1680.7,1689.79
14-Sep-20,1707.21,1718.6,1697.28,1702.41
15-Sep-20,1713.97,1737.29,1709.75,1723.16
16-Sep-20,1745.64,1745.64,1702.76,1714.11
17-Sep-20,1710.48,1710.48,1690.7,1694.35
18-Sep-20,1702.21,1715.27,1691.4,1708.31
21-Sep-20,1720.63,1720.63,1663.89,1672
22-Sep-20,1668.54,1668.67,1620.26,1645.08
23-Sep-20,1646.11,1653.74,1603.64,1610.09
24-Sep-20,1578.82,1596.8,1571.07,1579.56
25-Sep-20,1586.54,1618.62,1586.54,1612.54
28-Sep-20,1637.34,1670.72,1632.37,1667.44
29-Sep-20,1689.27,1690.77,1648.41,1652.23
30-Sep-20,1663.6,1670.69,1633.9,1652.97
01-Oct-20,1664.24,1669.04,1651.09,1663.19
05-Oct-20,1673.8,1679.74,1654.54,1660.67
06-Oct-20,1680.84,1680.84,1652.56,1657.44
07-Oct-20,1656.05,1656.05,1630.79,1634.02
08-Oct-20,1642.66,1646.13,1622.36,1630.17
09-Oct-20,1636.52,1640.21,1623.03,1629.16
12-Oct-20,1636.58,1648.87,1619.24,1622.01
13-Oct-20,1621.82,1641.75,1615.73,1632.8
14-Oct-20,1634.68,1636.09,1597.38,1607.26
15-Oct-20,1608.85,1616.06,1587.86,1592.09
16-Oct-20,1601.98,1621.52,1595.62,1615.56
19-Oct-20,1624.07,1641.32,1620.55,1629
20-Oct-20,1625.9,1632.82,1611.07,1613.38
21-Oct-20,1622.57,1656.92,1617.5,1638.38
22-Oct-20,1633.31,1680.05,1626.95,1672
23-Oct-20,1678.11,1695.94,1673.73,1692.01
26-Oct-20,1697.54,1703.39,1674.28,1683.56
27-Oct-20,1683.27,1721.91,1679.1,1718.3
28-Oct-20,1733.19,1733.3,1711.46,1716.05
29-Oct-20,1689.65,1726.91,1689.65,1712.94
30-Oct-20,1718.02,1739.6,1716.17,1729.35
02-Nov-20,1744.11,1759.26,1732.31,1743.57
03-Nov-20,1764.13,1773.97,1718.85,1742.19
04-Nov-20,1739.61,1748.87,1718.72,1736.5
05-Nov-20,1728.75,1768.24,1728.75,1765.83
06-Nov-20,1765.67,1781.37,1765.04,1773.17
09-Nov-20,1790.11,1819.37,1782.22,1813.76
10-Nov-20,1825.35,1828.63,1806.45,1817.6
11-Nov-20,1823.11,1854.48,1820.32,1849.54
12-Nov-20,1853.59,1865.96,1844.73,1856.12
13-Nov-20,1843.47,1873.8,1843.47,1869.81
14-Nov-20,1885.11,1885.7,1871.36,1878.36
17-Nov-20,1884.81,1904.64,1882,1892.53
18-Nov-20,1901.2,1921.63,1895.55,1912.65
19-Nov-20,1903.44,1954.08,1891.35,1927.26
20-Nov-20,1916.43,1965.98,1916.43,1962.62
23-Nov-20,1979.77,2000.29,1972.04,1992.53
24-Nov-20,2005.62,2018.08,1995.18,2006.08
25-Nov-20,2008.06,2014.15,1973.23,1978.28
26-Nov-20,1967.75,1998.59,1963.4,1992.65
27-Nov-20,2003.57,2023.05,1967.58,1999.37
01-Dec-20,2016.09,2034.94,1994.3,2018.31
02-Dec-20,2023.54,2049.51,2010.54,2045.07
03-Dec-20,2060.75,2081.42,2047.88,2078.62
04-Dec-20,2092.43,2111.79,2074.45,2084.44
07-Dec-20,2088.94,2097.63,2074.3,2084.35
08-Dec-20,2098.89,2099.02,2057.12,2066.28
09-Dec-20,2074.75,2086.1,2057.13,2061.06
10-Dec-20,2063.87,2069.99,2029.33,2039.04
11-Dec-20,2032.48,2069.34,2030.6,2065.47
14-Dec-20,2077.97,2081.51,2066.48,2076.67
15-Dec-20,2078.28,2083.91,2053.09,2080.94
16-Dec-20,2091.31,2102.15,2082.69,2092.54
17-Dec-20,2094.97,2103.92,2079.57,2088.21
18-Dec-20,2089.62,2097.57,2065.75,2079.11
21-Dec-20,2070.37,2072.33,1953.27,1985.79
22-Dec-20,1958.51,2022.02,1950.91,2017.32
23-Dec-20,2022.98,2045.97,2007.57,2042.33
24-Dec-20,2054.94,2067.48,2040.77,2049.99
28-Dec-20,2061.34,2073.28,2057.72,2069.99
29-Dec-20,2078.6,2085.34,2043.94,2053.27
30-Dec-20,2058.85,2065.81,2045.48,2061.76
31-Dec-20,2063.13,2075.91,2056.82,2062.13
01-Jan-21,2061.77,2079.99,2061.77,2076.06
04-Jan-21,2090.85,2096.48,2074.71,2091.33
05-Jan-21,2081.51,2098.76,2068.82,2095.39
06-Jan-21,2102.69,2130.56,2096.96,2126.96
07-Jan-21,2135.17,2152.12,2105.58,2113.87
08-Jan-21,2135.51,2145.98,2118.75,2138.75
11-Jan-21,2150.61,2156.78,2110.49,2117.62
12-Jan-21,2114.22,2126.94,2102.6,2116.48
13-Jan-21,2119.32,2143.05,2102.19,2126.11
14-Jan-21,2137.97,2151.28,2122.09,2142.56
15-Jan-21,2158.55,2163.2,2109.12,2114.24
18-Jan-21,2110.97,2112.22,2051.39,2068.8
19-Jan-21,2081.11,2128.78,2079.19,2126.12
20-Jan-21,2127.8,2134.97,2113.64,2129.2
21-Jan-21,2136.6,2152.45,2109.19,2117.41
22-Jan-21,2117.25,2125.44,2076.68,2092.4
25-Jan-21,2125.32,2125.32,2050.82,2062.81
27-Jan-21,2071.51,2071.51,2036.69,2044.15
28-Jan-21,2026.67,2042.65,2018.77,2034.17
29-Jan-21,2058.21,2059.08,2000.08,2004.65
01-Feb-21,2018.05,2068.28,1996.31,2063.8
02-Feb-21,2085.05,2126.18,2081.18,2121.33
03-Feb-21,2130.18,2185.12,2119.78,2171.01
04-Feb-21,2184.83,2234.45,2176.35,2226.63
05-Feb-21,2254.74,2256.35,2200.34,2230.1
08-Feb-21,2214.57,2264.05,2206.73,2258.8
09-Feb-21,2257.03,2273.17,2235.84,2249.37
10-Feb-21,2250.28,2258.62,2233.5,2246.29
11-Feb-21,2237.32,2254.9,2228.41,2246.15
12-Feb-21,2271.7,2272.41,2236.74,2251.39
15-Feb-21,2271.69,2284.77,2256.36,2264.5
16-Feb-21,2282.63,2356.83,2267.81,2341.82
17-Feb-21,2355.11,2387.34,2336.02,2371.33
18-Feb-21,2386.74,2442.75,2369.43,2437.47
19-Feb-21,2435.59,2451.14,2381.12,2416.34
22-Feb-21,2415.78,2429.73,2362.23,2376.28
23-Feb-21,2382.07,2416.97,2382.07,2407.11
24-Feb-21,2455.02,2455.02,2355.64,2405.27
25-Feb-21,2428,2481.93,2413.02,2448.21
26-Feb-21,2417.53,2465.65,2391.03,2418.77
01-Mar-21,2454.66,2476.14,2438.3,2468.39
02-Mar-21,2480.96,2520.45,2468.69,2514.01
03-Mar-21,2551.09,2560.45,2529.66,2546.31
04-Mar-21,2535.57,2582.9,2509.95,2562.26
05-Mar-21,2564.39,2573.1,2495.25,2516.06
08-Mar-21,2535.21,2556.88,2524.39,2530.81
09-Mar-21,2544.15,2556.16,2469.72,2501.26
10-Mar-21,2523.58,2523.58,2486.73,2495.68
12-Mar-21,2499.28,2548.18,2498.95,2514.15
15-Mar-21,2535.7,2541.54,2488.71,2538.86
16-Mar-21,2550.72,2566.71,2533.34,2542.07
17-Mar-21,2548.89,2553.79,2462.39,2469.14
18-Mar-21,2489.45,2508.76,2435.11,2450.55
19-Mar-21,2438.23,2539.23,2390.91,2530.16
22-Mar-21,2564.91,2565.28,2529.26,2545.58
23-Mar-21,2573.79,2589.51,2559.31,2567.58
24-Mar-21,2559.78,2591.87,2532.47,2543.08
25-Mar-21,2547.12,2549.79,2461.8,2471.2
26-Mar-21,2496.48,2516.12,2463.86,2485.9
30-Mar-21,2513,2536.32,2495.52,2508.88
31-Mar-21,2508.09,2512.62,2470.35,2475.13
01-Apr-21,2489.3,2547.72,2488.25,2543.7
05-Apr-21,2544.85,2570.16,2501.46,2542.54
06-Apr-21,2562.81,2593.75,2540.72,2545.91
07-Apr-21,2571.43,2576.77,2532.74,2540.36
08-Apr-21,2545.36,2553.28,2511.33,2514
09-Apr-21,2511.3,2522.83,2481.55,2486.43
12-Apr-21,2435.79,2443.48,2350.04,2360.47
13-Apr-21,2339.32,2410.73,2339.05,2399.14
15-Apr-21,2383.67,2440.11,2383.67,2421.41
16-Apr-21,2435.32,2477.67,2429.61,2452.39
19-Apr-21,2401.31,2409.82,2362.47,2380.94
20-Apr-21,2407.09,2422.02,2370.73,2383.09
22-Apr-21,2383.21,2402.74,2356.82,2391.56
23-Apr-21,2391.74,2454.78,2390.71,2447.65
26-Apr-21,2457.62,2463.45,2438.96,2456.03
27-Apr-21,2463.02,2479.5,2459.58,2469.65
28-Apr-21,2481.33,2502.83,2480.66,2499.46
29-Apr-21,2518.07,2524.07,2490.76,2494.41
30-Apr-21,2475.67,2517.49,2466.12,2481.15
03-May-21,2456.28,2520.32,2445.25,2512.05
04-May-21,2523.59,2541.05,2498.77,2505.74
05-May-21,2522.3,2536.08,2508.48,2523.67
06-May-21,2547.75,2552.01,2520.97,2540.41
07-May-21,2564.08,2571.46,2548.29,2562.53
10-May-21,2580.51,2621.32,2578.11,2616.99
11-May-21,2619.82,2673.04,2595.15,2668.65
12-May-21,2697.13,2718.46,2646.65,2666.99
14-May-21,2690.2,2698.55,2624.34,2643.11
17-May-21,2654.28,2696.11,2644.97,2692.15
18-May-21,2733.32,2780.82,2723.46,2751.52
19-May-21,2785.35,2807.16,2749.42,2785.5
20-May-21,2798.02,2823.49,2778.36,2785.12
21-May-21,2811.39,2830.24,2803.33,2825.15
24-May-21,2839.08,2883.06,2832.42,2878.67
25-May-21,2919.37,2919.65,2850.97,2853.45
26-May-21,2853.03,2858.01,2783.05,2787.55
27-May-21,2812.39,2827.31,2781.65,2812.39
28-May-21,2823.8,2833.31,2775.86,2782.84
31-May-21,2791.08,2829.67,2781.74,2816.44
01-Jun-21,2828.64,2836.03,2804.09,2816.03
02-Jun-21,2827.19,2869.81,2815.77,2866.7
03-Jun-21,2891,2911.77,2865.51,2880.92
04-Jun-21,2897.78,2906.8,2874.77,2885.74
07-Jun-21,2913.54,2967.68,2900.51,2962.51
08-Jun-21,2991.68,3007.72,2973.09,2984.57
09-Jun-21,3007.49,3083.79,2976.13,3009.62
10-Jun-21,3054.7,3061.6,3005.78,3024.37
11-Jun-21,3064.23,3064.23,2985.06,3024.96
14-Jun-21,2976.03,2990.85,2914.31,2965.01
15-Jun-21,2957.68,2983.09,2944.09,2949.34
16-Jun-21,2925.93,2928.53,2889.61,2910.15
17-Jun-21,2866.62,2875.97,2830.77,2840.78
18-Jun-21,2826.84,2831.83,2727.71,2762.15
21-Jun-21,2728.46,2836.96,2696.75,2832.58
22-Jun-21,2853.62,2887.17,2845.24,2865.7
23-Jun-21,2897.17,2900.08,2829.09,2843.6
24-Jun-21,2850.17,2850.17,2794.17,2812.21
25-Jun-21,2798.87,2815.33,2780.08,2800.2
28-Jun-21,2814.11,2821.37,2774.65,2789.32
29-Jun-21,2798.35,2816.52,2756.39,2780.81
30-Jun-21,2768.84,2793.87,2750.54,2755.48
01-Jul-21,2758.28,2758.28,2714.38,2715.87
02-Jul-21,2695.23,2698.08,2677.23,2680.79
05-Jul-21,2674.54,2679.77,2660.65,2673.05
06-Jul-21,2643.38,2705.83,2641.65,2686.67
07-Jul-21,2681.78,2711.59,2656.96,2694.3
08-Jul-21,2694.56,2721.34,2682.75,2699.95
09-Jul-21,2710.35,2715.41,2693.63,2707.4
12-Jul-21,2720.93,2722.72,2689.18,2695.61
13-Jul-21,2709.28,2721.45,2690.06,2700.76
14-Jul-21,2709.37,2726.59,2694.74,2698.89
15-Jul-21,2702.45,2718.91,2694.01,2707.68
16-Jul-21,2719.44,2736.01,2693.14,2721.76
19-Jul-21,2731.53,2734.63,2697.37,2707.01
20-Jul-21,2690.84,2693.1,2643.36,2645.12
22-Jul-21,2655.51,2701.19,2620.64,2698.46
23-Jul-21,2714.71,2715.39,2665.87,2687.62
26-Jul-21,2689.42,2690.19,2663.72,2667.59
27-Jul-21,2667.3,2680.48,2621.67,2627.39
28-Jul-21,2631.73,2636.91,2575.44,2625.98
29-Jul-21,2641.86,2655.33,2604.66,2614.82
30-Jul-21,2624.29,2653.91,2608.68,2616.52
02-Aug-21,2624.99,2637.65,2609.68,2627.47
03-Aug-21,2630.72,2651.85,2630.17,2644.38
04-Aug-21,2661.82,2671,2635.01,2644.67
05-Aug-21,2648.69,2655.11,2612.65,2646.15
06-Aug-21,2653.39,2685.08,2645.05,2672.1
09-Aug-21,2692.14,2692.14,2633.62,2650.26
10-Aug-21,2651.63,2657.44,2588.89,2604.87
11-Aug-21,2600.19,2646.83,2582.54,2639.76
12-Aug-21,2630.49,2711.34,2629.69,2707.49
13-Aug-21,2711.01,2725.81,2695.1,2710.67
16-Aug-21,2707.05,2708.37,2682.06,2694.71
17-Aug-21,2696.32,2713.7,2684.14,2708.84
18-Aug-21,2723.13,2737.72,2704.85,2709.01
20-Aug-21,2713.75,2719.13,2663.83,2685.34
23-Aug-21,2708.51,2715.32,2649.63,2676.79
24-Aug-21,2690.99,2728.51,2690.99,2721.78
25-Aug-21,2752.4,2759.4,2743.79,2756.31
26-Aug-21,2795.79,2795.79,2769.72,2781.4
27-Aug-21,2808.05,2827.13,2750.54,2821.94
30-Aug-21,2834.79,2891.25,2829.44,2887.05
31-Aug-21,2909.73,2930.13,2890.18,2921.29
01-Sep-21,2954.2,2981.07,2941.67,2971.85
02-Sep-21,2975.84,3003.78,2945.17,2988.04
03-Sep-21,3008.53,3018.67,2956.31,2998.36
06-Sep-21,3023.27,3029.08,2971.29,2982.82
07-Sep-21,3003.26,3003.49,2938.32,2956.24
08-Sep-21,2939.95,3001.73,2909.68,2994.64
09-Sep-21,3001.54,3047.23,2992.41,3043.56
13-Sep-21,3041.75,3057.99,3022.56,3050.53
14-Sep-21,3085.28,3085.41,3059.92,3071.54
15-Sep-21,3092.85,3146.19,3083.95,3133.14
16-Sep-21,3142.21,3164.94,3116.14,3146.01
17-Sep-21,3129.56,3129.56,3063.54,3094.37
20-Sep-21,3050.36,3065.54,3019.14,3036.24
21-Sep-21,3005.14,3026.03,2993.51,3019.81
22-Sep-21,3023.86,3074.16,3008.21,3017.13
23-Sep-21,3010.36,3053.99,3007.1,3043.78
24-Sep-21,3045.68,3055.91,3000.94,3012.91
27-Sep-21,3011.91,3034.59,2984.3,3029.33
28-Sep-21,3039.43,3111,3033.97,3074.41
29-Sep-21,3077.4,3208.59,3037.25,3182.72
30-Sep-21,3193.87,3211.34,3172.37,3198.73
01-Oct-21,3203.82,3235.42,3167.03,3204.21
04-Oct-21,3238.7,3287.13,3206.06,3276.47
05-Oct-21,3304.06,3359.18,3287.54,3337.53
06-Oct-21,3375.14,3394.54,3301.05,3310.2
07-Oct-21,3351.19,3359.9,3311.6,3318.26
08-Oct-21,3350.93,3350.93,3277.32,3290.56
11-Oct-21,3323.82,3389.67,3312.76,3377.01
12-Oct-21,3406.73,3416.2,3356.17,3401.38
13-Oct-21,3433.16,3512.02,3416.56,3477.35
14-Oct-21,3515.16,3533.26,3487.11,3514.86
18-Oct-21,3574.97,3640.32,3537.36,3606.34
19-Oct-21,3674.33,3675.09,3524.98,3542.18
20-Oct-21,3560.3,3560.3,3444.69,3475.04
21-Oct-21,3502.78,3518.08,3458.74,3488.4
22-Oct-21,3527.74,3535,3431.4,3479.89
25-Oct-21,3509.84,3509.84,3414.15,3450.18
26-Oct-21,3428.62,3495.73,3428.58,3460.64
27-Oct-21,3504.72,3505.31,3440.3,3458.38
28-Oct-21,3456.79,3461.39,3349.09,3361.38
29-Oct-21,3323.88,3375.41,3226.78,3337.7
01-Nov-21,3336.3,3397.81,3327.11,3387.37
02-Nov-21,3401.63,3445.26,3393.82,3405.7
03-Nov-21,3409.43,3438.7,3392.21,3426.09
04-Nov-21,3481.73,3481.73,3436.18,3442.9
08-Nov-21,3469.97,3514.78,3431.31,3509.17
09-Nov-21,3532.64,3537.47,3495.72,3520.25
10-Nov-21,3509.11,3515.44,3484.87,3494.85
11-Nov-21,3499.97,3516.51,3475.31,3505.62
12-Nov-21,3526.2,3557.61,3508.25,3553.47
15-Nov-21,3594.49,3594.49,3546.93,3564.39
16-Nov-21,3578.65,3590.41,3552.58,3558.21
17-Nov-21,3563.39,3627.88,3554.2,3580.45
18-Nov-21,3597.79,3601.65,3517.16,3558.58
22-Nov-21,3584.99,3585.19,3471.64,3506.74
23-Nov-21,3478.22,3628.97,3477.35,3619.13
24-Nov-21,3624.89,3675.37,3603.04,3617.08
25-Nov-21,3621.4,3654.92,3574.88,3641.97
26-Nov-21,3594.35,3623.45,3525.52,3537.79
29-Nov-21,3495.98,3501.66,3406,3468.02
30-Nov-21,3462.28,3535.65,3441.75,3456.56
01-Dec-21,3445.15,3492.47,3406.32,3482.4
02-Dec-21,3497.54,3567.19,3473.56,3555.72
03-Dec-21,3550.69,3609.89,3531.44,3537.37
06-Dec-21,3547.02,3561.36,3477.11,3491.51
07-Dec-21,3518.59,3554.04,3513.21,3548.43
08-Dec-21,3550.2,3578.05,3536.66,3558.35
09-Dec-21,3578.43,3582.24,3546.25,3573.17
10-Dec-21,3568.35,3609.69,3568.04,3599.34
13-Dec-21,3633.76,3677.08,3576.76,3592.67
14-Dec-21,3585.24,3651.69,3579.93,3642.64
15-Dec-21,3666.88,3678.89,3607.56,3619.14
16-Dec-21,3658.57,3658.57,3571.2,3579.06
17-Dec-21,3580.17,3580.17,3518.65,3536.86
20-Dec-21,3511.54,3513,3401.97,3444.74
21-Dec-21,3440.33,3501.24,3440.33,3469.61
22-Dec-21,3483.84,3510.35,3467.43,3503.87
23-Dec-21,3532.43,3564.05,3525.02,3554.84
24-Dec-21,3562.03,3564.78,3466.45,3482.38
27-Dec-21,3499.68,3506.27,3468.52,3488.2
28-Dec-21,3531.22,3539.1,3497.64,3518.26
29-Dec-21,3512.14,3527.98,3491.35,3495.32
30-Dec-21,3493.34,3516.65,3452.6,3469.27
31-Dec-21,3488.93,3494.6,3465.39,3481.71
03-Jan-22,3504.6,3519.21,3490.94,3503.37
